-DOCSTART- -X- O
روش OT B-O 
Snowflake OT B-O 
schemaو OT B-O 
starschema OT B-O 
آمده OT B-O 
است OT B-O 
. OT B-O 

2 OT B-O 
- OT B-O 
حاصل OT B-O 
q OT B-O 
×n OT B-O 
=p OT B-O 
و OT B-O 
( OT B-O 
1 OT B-O 
- OT B-O 
q OT B-O 
) OT B-O 
. OT B-O 
( OT B-O 
1 OT B-O 
- OT B-O 
p OT B-O 
) OT B-O 
= OT B-O 
Z OT B-O 
را OT B-O 
بدست OT B-O 
مي OT B-O 
آيد OT B-O 
. OT B-O 
3 OT B-O 
- OT B-O 
عدد OT B-O 
انتخاب OT B-O 
شده OT B-O 
كه OT B-O 
نسبت OT B-O 
به OT B-O 
Z OT B-O 
توا OT B-O 
باشد OT B-O 
و OT B-O 
آنرا OT B-O 
d OT B-O 
ناميده OT B-O 
مي OT B-O 
شود OT B-O 
. OT B-O 

RIP AN B-AN 
‫ OT B-O 
پیکره OT B-O 
بندی OT B-O 
اولیه OT B-O 
‬ OT B-O 
R5 OT B-O 
‫ OT B-O 
پیکره OT B-O 
بندی OT B-O 
پایه OT B-O 
برای OT B-O 
راه OT B-O 
اندازی OT B-O 
مسیر OT B-O 
یاب OT B-O 
‬ OT B-O 
1 OT B-O 
- OT B-O 
1 OT B-O 
‫ OT B-O 
مثال OT B-O 
‬ OT B-O 

‫های OT B-O 
هوشمند OT B-O 
( OT B-O 
‪ OT B-O 
، OT B-O 
) OT B-O 
Intel OT B-O 
ISF AN B-AN 
‬ OT B-O 
مجموعه OT B-O 
ای OT B-O 
از OT B-O 
راه OT B-O 
حل OT B-O 
های OT B-O 
سازگار OT B-O 
طراحی OT B-O 
شده OT B-O 
برای OT B-O 
اتصال‪ OT B-O 
،‬ OT B-O 
مدیریت OT B-O 
و OT B-O 
تامین OT B-O 
‬ OT B-O 
‫امنیت OT B-O 
دستگاه OT B-O 
ها OT B-O 
و OT B-O 
داده OT B-O 
ها OT B-O 
به OT B-O 
شیوه OT B-O 
ای OT B-O 
سازگار OT B-O 
و OT B-O 
مقیاس OT B-O 
پذیر OT B-O 
است OT B-O 
‪ OT B-O 
،‬ OT B-O 
همانطور OT B-O 
که OT B-O 
در OT B-O 
شکل OT B-O 
‪ OT B-O 
11 OT B-O 
- OT B-O 
3 OT B-O 
‬ OT B-O 
نشان‬ OT B-O 
‫داده OT B-O 
است OT B-O 
‪ OT B-O 
.‬‬ OT B-O 

‫ OT B-O 
‪ OT B-O 
5 OT B-O 
‬‬ OT B-O 
‫ OT B-O 
مسیر OT B-O 
خالصه OT B-O 
‪ OT B-O 
ELGRP AN B-AN 
‬‬ OT B-O 
‫ OT B-O 
‪ OT B-O 
20 OT B-O 
‬‬ OT B-O 
‫ OT B-O 
‪ OT B-O 
BGP AN B-AN 
‬ OT B-O 
خارجی OT B-O 
‬ OT B-O 

سطح OT B-O 
سيگنالهاي OT B-O 
خارجي OT B-O 
پروسه OT B-O 
را OT B-O 
به OT B-O 
سطح OT B-O 
سيگنالهاي OT B-O 
داخلي OT B-O 
S7 OT B-O 
- OT B-O 
200 OT B-O 
تبدیل OT B-O 
می OT B-O 
کند OT B-O 
و OT B-O 
دارای OT B-O 
8 OT B-O 
کانال OT B-O 
ورودی OT B-O 
می OT B-O 
باشد OT B-O 
) OT B-O 
برای OT B-O 
CPU AN B-AN 
22X OT B-O 
) OT B-O 
. OT B-O 
ماژول OT B-O 
خروجي OT B-O 
ديجيتال OT B-O 
EM OT B-O 
222 OT B-O 
: OT B-O 
سطح OT B-O 
سيگنالهاي OT B-O 
ورودي OT B-O 
S7 OT B-O 
- OT B-O 
200 OT B-O 
را OT B-O 
به OT B-O 
سطح OT B-O 
سيگنال OT B-O 
لازم OT B-O 
براي OT B-O 
پروسه OT B-O 
تبديل OT B-O 
مي OT B-O 
كند OT B-O 
. OT B-O 

2 OT B-O 
- OT B-O 
2 OT B-O 
- OT B-O 
لامپ LF B-LF 
موج LF I-LF 
رونده LF I-LF 
( OT B-O 
TWT AN B-AN 
) OT B-O 
از OT B-O 
سالهاي OT B-O 
دهه OT B-O 
1960 OT B-O 
اين OT B-O 
طور OT B-O 
پيش OT B-O 
بيني OT B-O 
مي OT B-O 
شد OT B-O 
كه OT B-O 
وسايل OT B-O 
Solid OT B-O 
– OT B-O 
state OT B-O 
مايكروويوي OT B-O 
جايگزين OT B-O 
لامپهاي OT B-O 
TWT AN I-AN 
خواهند OT B-O 
شد OT B-O 
. OT B-O 
اما OT B-O 
اين OT B-O 
جايگزيني OT B-O 
فقط OT B-O 
در OT B-O 
سيستمهاي OT B-O 
الكترونيكي OT B-O 
كم OT B-O 
قدرت OT B-O 
رخ OT B-O 
داد OT B-O 
. OT B-O 

مثال OT B-O 
: OT B-O 
برنامه OT B-O 
ای OT B-O 
بنویسید OT B-O 
که OT B-O 
با OT B-O 
هر OT B-O 
بار OT B-O 
تحریک OT B-O 
شستی OT B-O 
متصل OT B-O 
به OT B-O 
I0 OT B-O 
. OT B-O 
0 OT B-O 
خانه OT B-O 
حافظه OT B-O 
M0 OT B-O 
. OT B-O 
0 OT B-O 
یک OT B-O 
شده OT B-O 
و OT B-O 
با OT B-O 
هر OT B-O 
بار OT B-O 
تحریک OT B-O 
شستی OT B-O 
متصل OT B-O 
به OT B-O 
I0 OT B-O 
. OT B-O 
1 OT B-O 
این OT B-O 
بیت OT B-O 
صفر OT B-O 
گردد OT B-O 
. OT B-O 
توضیح OT B-O 
: OT B-O 
جهت OT B-O 
بررسی OT B-O 
روش OT B-O 
برنامه OT B-O 
نویسی OT B-O 
وقفه OT B-O 
, OT B-O 
این OT B-O 
برنامه OT B-O 
به OT B-O 
دو OT B-O 
صورت OT B-O 
( OT B-O 
با OT B-O 
بکارگیری OT B-O 
وقفه OT B-O 
و OT B-O 
بدون OT B-O 
وقفه OT B-O 
) OT B-O 
نوشته OT B-O 
شده OT B-O 
است OT B-O 
. OT B-O 
در OT B-O 
روش OT B-O 
اول OT B-O 
که OT B-O 
بدون OT B-O 
بکارگیری OT B-O 
وقفه OT B-O 
ها OT B-O 
نوشته OT B-O 
شده OT B-O 
است OT B-O 
, OT B-O 
ایجاد OT B-O 
هر OT B-O 
لبه OT B-O 
بالارونده OT B-O 
در OT B-O 
I0 OT B-O 
. OT B-O 
0 OT B-O 
که OT B-O 
با OT B-O 
دستور OT B-O 
EU AN B-AN 
تشخیص OT B-O 
داده OT B-O 
شده OT B-O 
و OT B-O 
به OT B-O 
مفهوم OT B-O 
تحریک OT B-O 
شستی OT B-O 
متصل OT B-O 
به OT B-O 
این OT B-O 
پایه OT B-O 
ورودی OT B-O 
می OT B-O 
باشد OT B-O 
, OT B-O 
باعث OT B-O 
SET OT B-O 
شدن OT B-O 
M0 OT B-O 
. OT B-O 
0 OT B-O 
و OT B-O 
ایجاد OT B-O 
لبه OT B-O 
بالارونده OT B-O 
در OT B-O 
ورودی OT B-O 
I0 OT B-O 
. OT B-O 
1 OT B-O 
باعث OT B-O 
RESET OT B-O 
شدن OT B-O 
یا OT B-O 
صفر OT B-O 
شدن OT B-O 
M0 OT B-O 
. OT B-O 
0 OT B-O 
می OT B-O 
گردد OT B-O 
. OT B-O 

ب LF B-LF 
- OT B-O 
1 OT B-O 
) OT B-O 
SVC AN B-AN 
با OT B-O 
استفاده OT B-O 
از OT B-O 
اينورتر LF I-LF 
منبع LF I-LF 
ولتاژ LF I-LF 
( OT B-O 
VSI AN B-AN 
) OT B-O 
29 OT B-O 
ب LF I-LF 
- OT B-O 
2 OT B-O 
) OT B-O 
SVC AN I-AN 
با OT B-O 
استفاده OT B-O 
از OT B-O 
اينورتر LF I-LF 
منبع LF I-LF 
جريان LF I-LF 
CSI AN B-AN 
35 OT B-O 
ب LF I-LF 
- OT B-O 
3 OT B-O 
) OT B-O 
اينورتر LF I-LF 
منبع LF I-LF 
ولتاژ LF I-LF 
چندتاتي OT B-O 
37 OT B-O 

اوبونتو OT B-O 
فون OT B-O 
دو OT B-O 
حالت OT B-O 
دارد OT B-O 
ضعیف OT B-O 
که OT B-O 
روی OT B-O 
دستگاه OT B-O 
هایی OT B-O 
که OT B-O 
پردازنده OT B-O 
A9 OT B-O 
ARM AN B-AN 
و OT B-O 
رم OT B-O 
۱ OT B-O 
گیگابایت OT B-O 
دارند OT B-O 
اجرا OT B-O 
می OT B-O 
شود OT B-O 
و OT B-O 
یک OT B-O 
حالت OT B-O 
دیگر OT B-O 
که OT B-O 
قوی OT B-O 
( OT B-O 
سنگین OT B-O 
) OT B-O 
نام OT B-O 
دارد OT B-O 
و OT B-O 
روی OT B-O 
دستگاه OT B-O 
های OT B-O 
گران OT B-O 
قیمت OT B-O 
اجرا OT B-O 
شده OT B-O 
. OT B-O 
Shuttleworth OT B-O 
همچنین OT B-O 
گفت OT B-O 
که OT B-O 
اوبونتو OT B-O 
بازار OT B-O 
های OT B-O 
نو OT B-O 
ظهور OT B-O 
را OT B-O 
با OT B-O 
پیشنهاد OT B-O 
یک OT B-O 
مجموعه OT B-O 
کمتر OT B-O 
، OT B-O 
هدف OT B-O 
گرفته OT B-O 
است OT B-O 
. OT B-O 
سيستم OT B-O 
عامل OT B-O 
لينوكس OT B-O 
‌ OT B-O 

‫در OT B-O 
بخش OT B-O 
`` OT B-O 
باز LF B-LF 
توزیع LF I-LF 
با LF I-LF 
نقشه LF I-LF 
های LF I-LF 
مسیر LF I-LF 
و LF I-LF 
لیست LF I-LF 
های LF I-LF 
باز LF I-LF 
توزیع LF I-LF 
`` OT B-O 
بر OT B-O 
کاربردهایی OT B-O 
که OT B-O 
هنگوام OT B-O 
اسوتفاده OT B-O 
از LF I-LF 
نقشوه OT B-O 
هوای OT B-O 
‬ OT B-O 
‫مسیر OT B-O 
و LF I-LF 
باز LF I-LF 
توزیع LF I-LF 
لیست LF I-LF 
ها LF I-LF 
در OT B-O 
یک OT B-O 
مسیریاب OT B-O 
یکسان OT B-O 
که OT B-O 
باز LF I-LF 
توزیع LF I-LF 
را OT B-O 
به OT B-O 
سمت OT B-O 
‪ OT B-O 
EIGRP AN B-AN 
‬ OT B-O 
یا OT B-O 
‪ OT B-O 
OSPF AN B-AN 
‬ OT B-O 
را OT B-O 
اجورا OT B-O 
موی OT B-O 
کنود OT B-O 
‪ OT B-O 
،‬‬ OT B-O 

‫مثال OT B-O 
‪ OT B-O 
1 OT B-O 
- OT B-O 
21 OT B-O 
‬ OT B-O 
پیکره OT B-O 
بندی OT B-O 
پایه OT B-O 
مسیریاب OT B-O 
‪ OT B-O 
R5 OT B-O 
‬‬ OT B-O 

در OT B-O 
e OT B-O 
- OT B-O 
service OT B-O 
، OT B-O 
سرويسها OT B-O 
از LF B-LF 
طريق OT B-O 
تكنولوژي LF I-LF 
به OT B-O 
عاملها OT B-O 
دان OT B-O 
دادن OT B-O 
مي OT B-O 
شود OT B-O 
كه OT B-O 
عاملها OT B-O 
عبارتند OT B-O 
از LF I-LF 
( OT B-O 
استفاده OT B-O 
كنندگان OT B-O 
سرويسها OT B-O 
، OT B-O 
كارمندان OT B-O 
، OT B-O 
شركا OT B-O 
و LF I-LF 
يا OT B-O 
حتي OT B-O 
كارفرمايان OT B-O 
. OT B-O 
اين OT B-O 
عاملها OT B-O 
براي OT B-O 
تعامل OT B-O 
با OT B-O 
سيستم OT B-O 
سرويس LF I-LF 
دهي LF I-LF 
از LF I-LF 
تكنولوژي LF I-LF 
IT AN B-AN 
استفاده OT B-O 
مي OT B-O 
كنند OT B-O 
. OT B-O 
مثلاً OT B-O 
ماشينهاي OT B-O 
( OT B-O 
ATM AN B-AN 
) OT B-O 
يك OT B-O 
e OT B-O 
- OT B-O 
service OT B-O 
نيست OT B-O 
اما OT B-O 
در OT B-O 
صورتيكه OT B-O 
براي OT B-O 
انجام OT B-O 
عمليات OT B-O 
بتوانيم OT B-O 
از LF I-LF 
طريق OT B-O 
اينترنت OT B-O 
و LF I-LF 
يا OT B-O 
تلفن OT B-O 
با OT B-O 
اين OT B-O 
ماشينها OT B-O 
ارتباط OT B-O 
برقرار OT B-O 
نماييم OT B-O 
نوعي OT B-O 
e OT B-O 
- OT B-O 
service OT B-O 
داريم OT B-O 
. OT B-O 

L OT B-O 
- OT B-O 
4704 OT B-O 
X OT B-O 
9 OT B-O 
. OT B-O 
345 OT B-O 

همچنین OT B-O 
نگهداری OT B-O 
نسبت OT B-O 
تحویل OT B-O 
EIDD AN B-AN 
به OT B-O 
دست OT B-O 
آمده OT B-O 
در OT B-O 
سطح OT B-O 
100 OT B-O 
% OT B-O 
با OT B-O 
مقیاس OT B-O 
افزایش OT B-O 
تراکم OT B-O 
خودرو OT B-O 
رابطه OT B-O 
دارد OT B-O 
. OT B-O 
در OT B-O 
مواردی OT B-O 
که OT B-O 
تراکم OT B-O 
خودروها OT B-O 
20 OT B-O 
خودرو OT B-O 
در OT B-O 
یک OT B-O 
باند OT B-O 
یک OT B-O 
کیلومتری OT B-O 
است OT B-O 
ما OT B-O 
متوسط OT B-O 
تاخیر OT B-O 
AMB AN B-AN 
( OT B-O 
در OT B-O 
اجرای OT B-O 
شبیه OT B-O 
سازی OT B-O 
پیام OT B-O 
ها OT B-O 
به OT B-O 
همه OT B-O 
خودروها OT B-O 
تحویل OT B-O 
داده OT B-O 
شده OT B-O 
اند OT B-O 
) OT B-O 
و OT B-O 
EIDD AN I-AN 
را OT B-O 
برای OT B-O 
متوسط OT B-O 
سرعت OT B-O 
های OT B-O 
مختلف OT B-O 
بدست OT B-O 
می OT B-O 
آوریم OT B-O 
. OT B-O 
دو OT B-O 
طرح OT B-O 
، OT B-O 
تاخیر OT B-O 
شبیه OT B-O 
به OT B-O 
هم OT B-O 
دارند OT B-O 
( OT B-O 
شکل OT B-O 
17 OT B-O 
) OT B-O 
. OT B-O 

‫‪ OT B-O 
- OT B-O 
4 OT B-O 
- OT B-O 
5 OT B-O 
‬ AN B-AN 
ﺗﺤﻠﯿﻞ OT B-O 
ﯾﮏ OT B-O 
ﺑﺮﻧﺎﻣﻪ OT B-O 
‪vhdl‬‬ OT B-O 
‫ﺑﺮﻧﺎﻣﻪ OT B-O 
ﯾﮏ OT B-O 
‪ OT B-O 
full OT B-O 
adder OT B-O 
‬ AN I-AN 
ﭼﻬﺎرﺑﯿﺘﯽ OT B-O 
‪ OT B-O 
: OT B-O 
‬‬ AN I-AN 
‫‪ OT B-O 
Library OT B-O 
IEEE AN B-AN 
‬‬ AN I-AN 

بعنوان OT B-O 
مثال OT B-O 
، OT B-O 
در OT B-O 
سال OT B-O 
1990 OT B-O 
در OT B-O 
ايالت OT B-O 
Tennesee OT B-O 
آمريكا OT B-O 
براي OT B-O 
مصارف OT B-O 
صنعتي OT B-O 
كمترين OT B-O 
مقدار OT B-O 
VOS AN B-AN 
برابر OT B-O 
S AN I-AN 
/ OT B-O 
KWh AN B-AN 
81 OT B-O 
/ OT B-O 
5 OT B-O 
. OT B-O 
و OT B-O 
در OT B-O 
ايالت OT B-O 
بريتيش OT B-O 
كلمبيا OT B-O 
كانادا OT B-O 
اين OT B-O 
رقم OT B-O 
حدود OT B-O 
S AN I-AN 
/ OT B-O 
KWh AN I-AN 
بوده OT B-O 
است OT B-O 
. OT B-O 
افزايش OT B-O 
درآمد OT B-O 
بدليل OT B-O 
كشف OT B-O 
دستكاري OT B-O 
كنتورها OT B-O 
و OT B-O 
انشعابات OT B-O 
غيرمجاز OT B-O 

يكي OT B-O 
از OT B-O 
جالب OT B-O 
ترين OT B-O 
الگوريتمها OT B-O 
AODV AN B-AN 
( OT B-O 
بردار LF B-LF 
فاصله LF I-LF 
موقتي LF I-LF 
بر LF I-LF 
حسب LF I-LF 
تقاضا LF I-LF 
) OT B-O 
نام OT B-O 
دارد OT B-O 
. OT B-O 
شكلي OT B-O 
از OT B-O 
الگوريتم OT B-O 
بردار LF I-LF 
فاصله LF I-LF 
بلمن OT B-O 
- OT B-O 
فورد OT B-O 
است OT B-O 
كه OT B-O 
در OT B-O 
محيط OT B-O 
سيار OT B-O 
كار OT B-O 
مي‌كند OT B-O 
و LF I-LF 
محدوديت OT B-O 
پهناي OT B-O 
باند OT B-O 
و LF I-LF 
طول OT B-O 
باطري OT B-O 
را OT B-O 
در OT B-O 
اين OT B-O 
محيط OT B-O 
در OT B-O 
نظر OT B-O 
مي‌گيرد OT B-O 
. OT B-O 
ويژگي OT B-O 
غير OT B-O 
عادي OT B-O 
ديگر OT B-O 
اين OT B-O 
است OT B-O 
كه OT B-O 
الگوريتم OT B-O 
تقاضا LF I-LF 
است OT B-O 
يعني OT B-O 
فقط OT B-O 
در OT B-O 
صورتي OT B-O 
كه OT B-O 
كسي OT B-O 
بخواهد OT B-O 
بسته‌اي OT B-O 
را OT B-O 
به OT B-O 
مقصدي OT B-O 
بفرستد OT B-O 
، OT B-O 
مسيري OT B-O 
به OT B-O 
آن OT B-O 
مقصد OT B-O 
را OT B-O 
مي‌يابد OT B-O 
. OT B-O 

Y OT B-O 
15 OT B-O 
ریست OT B-O 
خارجی OT B-O 
در OT B-O 
HSC AN B-AN 
1 OT B-O 

اين OT B-O 
لامپ OT B-O 
يك OT B-O 
تقويت OT B-O 
كننده OT B-O 
در OT B-O 
باند OT B-O 
S OT B-O 
است OT B-O 
. OT B-O 
پيك OT B-O 
قدرت OT B-O 
KW AN B-AN 
50 OT B-O 
با OT B-O 
duty OT B-O 
cycle OT B-O 
% OT B-O 
4 OT B-O 
/ OT B-O 
2 OT B-O 
و OT B-O 
حداقل OT B-O 
بهره OT B-O 
dB AN B-AN 
دارد OT B-O 
. OT B-O 
اين OT B-O 
لامپ OT B-O 
در OT B-O 
محدوده OT B-O 
فركانسي OT B-O 
MHZ AN B-AN 
3050 OT B-O 
– OT B-O 
2750 OT B-O 
كار OT B-O 
مي OT B-O 
كند OT B-O 
. OT B-O 

رفتارآب OT B-O 
ممكن OT B-O 
است OT B-O 
جهت OT B-O 
كنترل OT B-O 
برخي OT B-O 
مشخصه‌ها OT B-O 
يا OT B-O 
تركيب OT B-O 
خواص OT B-O 
براي OT B-O 
كاهش OT B-O 
شاخص LF B-LF 
اشباع LF I-LF 
( OT B-O 
SI AN B-AN 
) OT B-O 
تا OT B-O 
مقدار OT B-O 
يك OT B-O 
يا OT B-O 
كمتر OT B-O 
مورد OT B-O 
بررسی OT B-O 
قرار OT B-O 
گیرد OT B-O 
. OT B-O 
نخست OT B-O 
نرخ OT B-O 
ته‌ريزي OT B-O 
طوري OT B-O 
تنظيم OT B-O 
مي‌شود OT B-O 
كه OT B-O 
تقريباً OT B-O 
برابر OT B-O 
نرخ OT B-O 
تبخير OT B-O 
در OT B-O 
يك OT B-O 
روز OT B-O 
گرم OT B-O 
و OT B-O 
درجه OT B-O 
حرارت OT B-O 
زياد OT B-O 
باشد OT B-O 
. OT B-O 
اين OT B-O 
نرخ OT B-O 
ته‌ريز OT B-O 
بعداً OT B-O 
بر OT B-O 
اساس OT B-O 
آزمايشات OT B-O 
عملي OT B-O 
و OT B-O 
كيفيت OT B-O 
آب OT B-O 
محلي OT B-O 
تنظيم OT B-O 
مي‌شود OT B-O 
. OT B-O 

‫حیطه OT B-O 
های OT B-O 
) OT B-O 
ذیل OT B-O 
را OT B-O 
شامل OT B-O 
می OT B-O 
شود OT B-O 
‪ OT B-O 
: OT B-O 
‬‬ OT B-O 
‫‪ OT B-O 
: OT B-O 
‬ OT B-O 
شماره LF B-LF 
زیر LF I-LF 
شبکه LF I-LF 
‬ OT B-O 
‫ OT B-O 
‪ OT B-O 
LSID AN B-AN 
‬‬ OT B-O 
‫ OT B-O 
▪‬ OT B-O 
‫▪ OT B-O 
پوشش OT B-O 
‪ OT B-O 
: OT B-O 
‬ OT B-O 
پوشش OT B-O 
زیر LF I-LF 
شبکه LF I-LF 
‬ OT B-O 

در OT B-O 
شکل OT B-O 
1 OT B-O 
. OT B-O 
3 OT B-O 
سمت OT B-O 
راست OT B-O 
، OT B-O 
مستطیل OT B-O 
خاکستری OT B-O 
روشن OT B-O 
معرف OT B-O 
ناحیه‌ای OT B-O 
در OT B-O 
فضای OT B-O 
هدف OT B-O 
است OT B-O 
که OT B-O 
به OT B-O 
‌وسیله OT B-O 
بردار OT B-O 
تصمیم OT B-O 
متناظر OT B-O 
با OT B-O 
B OT B-O 
غلبه OT B-O 
می‌شود OT B-O 
. OT B-O 
مستطیل OT B-O 
خاکستری OT B-O 
تیره OT B-O 
شامل OT B-O 
بردارهای OT B-O 
هدف OT B-O 
متناظر OT B-O 
با OT B-O 
بردارهای OT B-O 
تصمیمی OT B-O 
است OT B-O 
که OT B-O 
راه‌حل OT B-O 
متناظر OT B-O 
با OT B-O 
B OT B-O 
را OT B-O 
مغلوب OT B-O 
می‌کند OT B-O 
. OT B-O 
تمام OT B-O 
راه‌حل‌هایی OT B-O 
که OT B-O 
بردار OT B-O 
هدف OT B-O 
متناظر OT B-O 
با OT B-O 
آنها OT B-O 
در OT B-O 
هیچ OT B-O 
کدام OT B-O 
از OT B-O 
این OT B-O 
مستطیل‌ها OT B-O 
قرار OT B-O 
ندارند OT B-O 
نسبت OT B-O 
به OT B-O 
راه‌حل OT B-O 
متناظر OT B-O 
با OT B-O 
B OT B-O 
بی‌تفاوت OT B-O 
هستند OT B-O 
. OT B-O 

به OT B-O 
اين OT B-O 
ترتيب OT B-O 
حداكثر OT B-O 
ظرفيت OT B-O 
سلفي OT B-O 
SVC AN B-AN 
برابر OT B-O 
MVAR AN B-AN 
50 OT B-O 
و OT B-O 
حداكثر OT B-O 
ظرفيت OT B-O 
خازني OT B-O 
آن OT B-O 
برابر OT B-O 
MVAR AN I-AN 
100 OT B-O 
مي‌گردد OT B-O 
. OT B-O 
علت OT B-O 
اينكه OT B-O 
TCR AN B-AN 
با OT B-O 
ظرفيت OT B-O 
MVAR74 OT B-O 
- OT B-O 
انتخاب OT B-O 
گشته OT B-O 
اين OT B-O 
مي‌باشد OT B-O 
كه OT B-O 
با OT B-O 
توجه OT B-O 
به OT B-O 
ظرفيت OT B-O 
دو OT B-O 
فيلتر OT B-O 
موجود OT B-O 
كه OT B-O 
MVAR24 OT B-O 
+ OT B-O 
است OT B-O 
، OT B-O 
جمعاً OT B-O 
در OT B-O 
حالتي OT B-O 
كه OT B-O 
TSC AN B-AN 
از OT B-O 
مدار OT B-O 
خارج OT B-O 
است OT B-O 
، OT B-O 
جمع OT B-O 
ظرفيت OT B-O 
MVAR50 OT B-O 
- OT B-O 
موردنظر OT B-O 
شود OT B-O 
. OT B-O 
با OT B-O 
توجه OT B-O 
به OT B-O 
وجود OT B-O 
فيلتر OT B-O 
، OT B-O 
نمودار OT B-O 
عملكرد OT B-O 
ناحيه‌هاي OT B-O 
مختلف OT B-O 
SVC AN I-AN 
در OT B-O 
شكل OT B-O 
( OT B-O 
23 OT B-O 
) OT B-O 
آمده OT B-O 
است OT B-O 
. OT B-O 

در OT B-O 
جدول OT B-O 
2 OT B-O 
. OT B-O 
6 OT B-O 
نتایج OT B-O 
حاصل OT B-O 
از OT B-O 
بهبود OT B-O 
عدم OT B-O 
تعادل OT B-O 
سیستم OT B-O 
قبل OT B-O 
و OT B-O 
بعد OT B-O 
از OT B-O 
اعمال OT B-O 
SVC AN B-AN 
نشان OT B-O 
داده OT B-O 
شده OT B-O 
است OT B-O 
. OT B-O 
همان OT B-O 
‌گونه OT B-O 
که OT B-O 
ملاحظه OT B-O 
می‌شود OT B-O 
، OT B-O 
عدم OT B-O 
تعادل OT B-O 
به OT B-O 
‌طور OT B-O 
متوسط OT B-O 
از OT B-O 
31 OT B-O 
/ OT B-O 
10 OT B-O 
درصد OT B-O 
در OT B-O 
حالت OT B-O 
بدون OT B-O 
SVC AN I-AN 
به OT B-O 
98 OT B-O 
/ OT B-O 
0 OT B-O 
درصد OT B-O 
در OT B-O 
حالت OT B-O 
با OT B-O 
SVC AN I-AN 
بهبود OT B-O 
یافته OT B-O 
است OT B-O 
. OT B-O 
همچنین OT B-O 
در OT B-O 
شکل OT B-O 
9 OT B-O 
. OT B-O 
6 OT B-O 
ملاحظه OT B-O 
می‌شود OT B-O 
که OT B-O 
توان OT B-O 
راکتیو OT B-O 
تولیدی OT B-O 
توسط OT B-O 
SVC AN I-AN 
توانسته OT B-O 
است OT B-O 
توان OT B-O 
راکتیو OT B-O 
مورد OT B-O 
نیاز OT B-O 
سیستم OT B-O 
را OT B-O 
پوشش OT B-O 
دهد OT B-O 
. OT B-O 

TWT AN B-AN 
در OT B-O 
طي OT B-O 
جنگ OT B-O 
استفاده OT B-O 
نشد OT B-O 
و OT B-O 
به OT B-O 
عنوان OT B-O 
يك OT B-O 
وسيله OT B-O 
تحقيقاتي OT B-O 
آزمايشگاهي OT B-O 
باقي OT B-O 
ماند OT B-O 
تا OT B-O 
اينكه OT B-O 
اولين OT B-O 
لامپ OT B-O 
عملي OT B-O 
توسط OT B-O 
J OT B-O 
. OT B-O 
R AN B-AN 
. OT B-O 
Pirerce OT B-O 
، OT B-O 
L AN B-AN 
. OT B-O 
M AN B-AN 
. OT B-O 
Field OT B-O 
در OT B-O 
آزمايشگاههاي LF B-LF 
تلفن LF I-LF 
بل1 OT B-O 
( OT B-O 
‌ OT B-O 
BTL AN I-AN 
) OT B-O 
‌ OT B-O 
در OT B-O 
سال OT B-O 
1945 OT B-O 
توسعه OT B-O 
يافت OT B-O 
. OT B-O 
نتايج OT B-O 
اوليه OT B-O 
در OT B-O 
IRE AN I-AN 
Transactions OT B-O 
در OT B-O 
فوريه OT B-O 
1947 OT B-O 
چاپ OT B-O 
شد OT B-O 
. OT B-O 
در OT B-O 
اين OT B-O 
بين OT B-O 
سرويسهاي OT B-O 
نظامي OT B-O 
كاربردهاي OT B-O 
بالقوه OT B-O 
اي LF I-LF 
در OT B-O 
ذهن OT B-O 
داشتند OT B-O 
نظير OT B-O 
رادار OT B-O 
و OT B-O 
ECM2 AN I-AN 
. OT B-O 

‫‪R OT B-O 
1 OT B-O 
( OT B-O 
config AN B-AN 
) OT B-O 
# OT B-O 
exit‬‬ OT B-O 
‫برای OT B-O 
انطباق OT B-O 
بسته OT B-O 
ها OT B-O 
با OT B-O 
نقشه OT B-O 
مسیری OT B-O 
که OT B-O 
قابلیت OT B-O 
فعالیت OT B-O 
با OT B-O 
‪ OT B-O 
PBR AN B-AN 
‬ OT B-O 
را OT B-O 
دارد OT B-O 
‪ OT B-O 
،‬ OT B-O 
از OT B-O 
یک OT B-O 
دستور OT B-O 
انطباق OT B-O 
نقشه OT B-O 
به OT B-O 
مسیر OT B-O 
شناخته‬ OT B-O 

• OT B-O 
RS485 OT B-O 
• OT B-O 
IEC60 OT B-O 
870 OT B-O 
- OT B-O 
5 OT B-O 
در OT B-O 
زیر OT B-O 
لازم OT B-O 
می OT B-O 
باشد OT B-O 
بعضی OT B-O 
از OT B-O 
مزایا OT B-O 
ومعایب OT B-O 
این OT B-O 
اتوماسیون OT B-O 
ذکر OT B-O 
گردد OT B-O 
: OT B-O 

فركانس OT B-O 
1 OT B-O 
GHZ AN B-AN 
جريان OT B-O 
6700A OT B-O 
طول OT B-O 
پالسي OT B-O 
1Ny OT B-O 

اگر OT B-O 
جريان OT B-O 
تحريك OT B-O 
يك OT B-O 
موتور OT B-O 
سنكرون OT B-O 
بدون OT B-O 
بار OT B-O 
را OT B-O 
از OT B-O 
مقدار OT B-O 
نامي OT B-O 
زيادتر OT B-O 
كنيم OT B-O 
، OT B-O 
در OT B-O 
اين OT B-O 
‌صورت OT B-O 
بخاطر OT B-O 
تقويت OT B-O 
شديد OT B-O 
حوزه OT B-O 
مغناطيسي OT B-O 
نيروي OT B-O 
الكتروموتوري OT B-O 
E OT B-O 
بيشتر OT B-O 
