-DOCSTART- -X- O
addressing OT B-O 
the LF I-LF 
socioeconomic OT B-O 
dimension OT B-O 
of LF I-LF 
youth OT B-O 
unemployment OT B-O 
as OT B-O 
well OT B-O 
as OT B-O 
facilitating OT B-O 
the LF I-LF 
enhanced OT B-O 
participation OT B-O 
of LF I-LF 
youth OT B-O 
in OT B-O 
decision-making OT B-O 
processes OT B-O 
, OT B-O 
with OT B-O 
a LF I-LF 
view OT B-O 
to OT B-O 
addressing OT B-O 
social OT B-O 
, OT B-O 
political OT B-O 
and LF I-LF 
economic OT B-O 
challenges OT B-O 
; OT B-O 
18 OT B-O 
. OT B-O 
Calls OT B-O 
for LF I-LF 
the LF I-LF 
enhancement OT B-O 
of LF I-LF 
the LF I-LF 
role OT B-O 
of LF I-LF 
women OT B-O 
in OT B-O 
conflict OT B-O 
prevention OT B-O 
, OT B-O 
conflict OT B-O 
resolution OT B-O 
, OT B-O 
peacekeeping OT B-O 
and LF I-LF 
post-conflict OT B-O 
peacebuilding OT B-O 
, OT B-O 
consistent OT B-O 
with OT B-O 
relevant OT B-O 
Security OT B-O 
Council OT B-O 
resolutions OT B-O 
, OT B-O 
including OT B-O 
resolutions OT B-O 
1325 OT B-O 
( OT B-O 
2000 OT B-O 
) OT B-O 
and LF I-LF 
1820 OT B-O 
( OT B-O 
2008 OT B-O 
) OT B-O 
on LF I-LF 
women OT B-O 
and LF I-LF 
peace OT B-O 
and LF I-LF 
security OT B-O 
, OT B-O 
and LF I-LF 
calls OT B-O 
upon OT B-O 
Member OT B-O 
States OT B-O 
in OT B-O 
this OT B-O 
context OT B-O 
to OT B-O 
support OT B-O 
the LF I-LF 
work OT B-O 
of LF I-LF 
the LF I-LF 
United LF I-LF 
Nations LF I-LF 
Entity LF I-LF 
for LF I-LF 
Gender LF I-LF 
Equality LF I-LF 
and LF I-LF 
the LF I-LF 
Empowerment LF I-LF 
of LF I-LF 
Women LF I-LF 
( OT B-O 
UN-Women AN I-AN 
) OT B-O 
, OT B-O 
established OT B-O 
by OT B-O 
the LF I-LF 
General OT B-O 
Assembly OT B-O 
in OT B-O 
its OT B-O 
resolution OT B-O 
64/289 OT B-O 
of LF I-LF 
2 OT B-O 
July OT B-O 
2010 OT B-O 
; OT B-O 
19 OT B-O 
. OT B-O 

UNU AN B-AN 
panel OT B-O 
discussion OT B-O 
on LF B-LF 
`` OT B-O 
Global OT B-O 
citizenship OT B-O 
in LF I-LF 
action OT B-O 
? OT B-O 
Civil OT B-O 
society OT B-O 
and OT B-O 
accountable OT B-O 
global OT B-O 
governance OT B-O 
'' OT B-O 
( OT B-O 
organized OT B-O 
by OT B-O 
United LF I-LF 
Nations LF I-LF 
University LF I-LF 
Office LF I-LF 
in LF I-LF 
New LF I-LF 
York LF I-LF 
( OT B-O 
UNU-ONY AN I-AN 
) OT B-O 
) OT B-O 
Wednesday OT B-O 
, OT B-O 
5 OT B-O 
November OT B-O 
2008 OT B-O 
, OT B-O 
from OT B-O 
10.30 OT B-O 
a.m. AN B-AN 
to OT B-O 
12.30 OT B-O 
p.m. OT B-O 
in LF I-LF 
the OT B-O 
Dag OT B-O 
Hammarskjöld OT B-O 
Library OT B-O 
Auditorium OT B-O 
. AN I-AN 

( OT B-O 
c LF B-LF 
) AN B-AN 
Customs OT B-O 
Union OT B-O 
and OT B-O 
Single OT B-O 
Economic LF I-LF 
Space OT B-O 
of OT B-O 
the OT B-O 
Republic OT B-O 
of OT B-O 
Belarus OT B-O 
, OT B-O 
Kazakhstan OT B-O 
and OT B-O 
the OT B-O 
Russian OT B-O 
Federation OT B-O 
The OT B-O 
Working OT B-O 
Party OT B-O 
may OT B-O 
wish OT B-O 
to OT B-O 
be OT B-O 
informed OT B-O 
about OT B-O 
further OT B-O 
progress OT B-O 
in OT B-O 
relevant OT B-O 
activities OT B-O 
and OT B-O 
projects OT B-O 
carried OT B-O 
out OT B-O 
by OT B-O 
the OT B-O 
Eurasian OT B-O 
Economic LF I-LF 
Commission LF I-LF 
( OT B-O 
EurAsEC OT B-O 
) AN I-AN 
Customs OT B-O 
Union OT B-O 
. OT B-O 

( OT B-O 
e OT B-O 
) OT B-O 
Delivery OT B-O 
of OT B-O 
10,477 OT B-O 
letters OT B-O 
of OT B-O 
pardon OT B-O 
signed OT B-O 
by OT B-O 
the OT B-O 
president OT B-O 
to OT B-O 
beneficiaries OT B-O 
of OT B-O 
monetary OT B-O 
compensation OT B-O 
as OT B-O 
part OT B-O 
of OT B-O 
measures OT B-O 
to OT B-O 
restore OT B-O 
dignity OT B-O 
; OT B-O 
( OT B-O 
f OT B-O 
) OT B-O 
Studies OT B-O 
have OT B-O 
been OT B-O 
made OT B-O 
of OT B-O 
29 OT B-O 
communities OT B-O 
where OT B-O 
the OT B-O 
programme OT B-O 
will OT B-O 
carry OT B-O 
out OT B-O 
reparation OT B-O 
activities OT B-O 
in OT B-O 
2009 OT B-O 
; OT B-O 
( OT B-O 
g OT B-O 
) OT B-O 
Nine OT B-O 
hundred OT B-O 
houses OT B-O 
are OT B-O 
being OT B-O 
built OT B-O 
for OT B-O 
victims OT B-O 
of OT B-O 
forced OT B-O 
displacement OT B-O 
under OT B-O 
an OT B-O 
agreement OT B-O 
signed OT B-O 
with OT B-O 
the OT B-O 
National OT B-O 
Fund OT B-O 
for OT B-O 
Peace OT B-O 
( OT B-O 
FONAPAZ OT B-O 
) OT B-O 
; OT B-O 
( OT B-O 
h OT B-O 
) OT B-O 
A OT B-O 
total OT B-O 
of OT B-O 
64,705 OT B-O 
persons OT B-O 
have OT B-O 
been OT B-O 
provided OT B-O 
services OT B-O 
in OT B-O 
PNR OT B-O 
regional OT B-O 
headquarters OT B-O 
, OT B-O 
and OT B-O 
841 OT B-O 
rural OT B-O 
communities OT B-O 
have OT B-O 
been OT B-O 
visited OT B-O 
; OT B-O 

In OT B-O 
1993 OT B-O 
, OT B-O 
20,500 OT B-O 
claims OT B-O 
were OT B-O 
filed OT B-O 
, OT B-O 
down OT B-O 
from OT B-O 
some OT B-O 
37,700 OT B-O 
in OT B-O 
1992 OT B-O 
. OT B-O 
Of OT B-O 
the OT B-O 
claims OT B-O 
reviewed OT B-O 
by OT B-O 
the OT B-O 
Canadian OT B-O 
Immigration LF B-LF 
and LF I-LF 
Refugee LF I-LF 
Board LF I-LF 
( OT B-O 
IRB AN B-AN 
) OT B-O 
and LF I-LF 
concluded OT B-O 
in OT B-O 
1993 OT B-O 
, OT B-O 
55 OT B-O 
per OT B-O 
cent OT B-O 
were OT B-O 
recognized OT B-O 
, OT B-O 
compared OT B-O 
to OT B-O 
61 OT B-O 
per OT B-O 
cent OT B-O 
in OT B-O 
1992 OT B-O 
and LF I-LF 
69 OT B-O 
per OT B-O 
cent OT B-O 
in OT B-O 
1991 OT B-O 
. OT B-O 

Major OT B-O 
components OT B-O 
are OT B-O 
BDE-99 OT B-O 
( OT B-O 
2,2',4,4',5 OT B-O 
- AN B-AN 
pentabromodiphenyl LF B-LF 
ether LF B-LF 
) OT B-O 
and OT B-O 
BDE-47 AN I-AN 
( OT B-O 
2,2',4,4 OT B-O 
' OT B-O 
- AN I-AN 
tetrabromodiphenyl LF I-LF 
ether LF I-LF 
) OT B-O 
Synonyms/abbreviations OT B-O 
: OT B-O 
Pentabromodiphenyl LF I-LF 
ether LF I-LF 
( OT B-O 
PeBDPE AN B-AN 
and OT B-O 
PentaBDPE AN B-AN 
) OT B-O 
, OT B-O 
Pentabromodiphenyl LF I-LF 
oxide OT B-O 
= OT B-O 
PeBDPO AN B-AN 
= OT B-O 
PentaBDPO LF B-LF 
Trade OT B-O 
names OT B-O 
: OT B-O 
Bromkal AN B-AN 
70 AN I-AN 
, OT B-O 
Bromkal AN I-AN 
70 AN I-AN 
DE AN B-AN 
, OT B-O 
Bromkal AN I-AN 
70 AN I-AN 
5DE AN I-AN 
, OT B-O 
Bromkal AN I-AN 
G1 AN I-AN 
, OT B-O 
Great AN I-AN 
Lakes AN I-AN 
DE AN I-AN 
71 AN I-AN 
, OT B-O 
Great AN I-AN 
Lakes AN I-AN 
DE-60 AN I-AN 
F AN B-AN 
( OT B-O 
85 OT B-O 
% OT B-O 
PeBDE AN I-AN 
) OT B-O 
, OT B-O 
FR AN I-AN 
1205/1215 OT B-O 
, OT B-O 
Pentabromprop OT B-O 
, OT B-O 
Saytex OT B-O 
115 OT B-O 
, OT B-O 
Tardex OT B-O 
50 OT B-O 
. OT B-O 

Similar OT B-O 
assistance OT B-O 
was OT B-O 
provided OT B-O 
to OT B-O 
regional OT B-O 
groupings OT B-O 
including OT B-O 
African LF B-LF 
, LF I-LF 
Caribbean LF I-LF 
and LF I-LF 
Pacific LF I-LF 
Group LF I-LF 
of LF I-LF 
States LF I-LF 
( OT B-O 
ACP AN B-AN 
) OT B-O 
, LF I-LF 
the OT B-O 
African LF I-LF 
Union LF I-LF 
( OT B-O 
AU AN B-AN 
) OT B-O 
, LF I-LF 
LDCs AN B-AN 
and LF I-LF 
members OT B-O 
of LF I-LF 
the OT B-O 
Islamic OT B-O 
Development OT B-O 
Banks OT B-O 
. OT B-O 
For OT B-O 
example OT B-O 
, LF I-LF 
on LF I-LF 
a LF I-LF 
regular OT B-O 
and LF I-LF 
continuous OT B-O 
basis OT B-O 
, LF I-LF 
Geneva-based OT B-O 
trade OT B-O 
negotiators OT B-O 
of LF I-LF 
ACP AN I-AN 
States LF I-LF 
were OT B-O 
supported OT B-O 
, LF I-LF 
either OT B-O 
individually OT B-O 
or OT B-O 
collectively OT B-O 
through OT B-O 
their OT B-O 
membership OT B-O 
to OT B-O 
the OT B-O 
AU AN I-AN 
, LF I-LF 
LDCs AN I-AN 
, LF I-LF 
landlocked LF I-LF 
developing LF I-LF 
countries LF I-LF 
( OT B-O 
LLDCs AN I-AN 
) OT B-O 
, LF I-LF 
small OT B-O 
and LF I-LF 
vulnerable OT B-O 
economies OT B-O 
, LF I-LF 
in LF I-LF 
various OT B-O 
areas OT B-O 
of LF I-LF 
Doha OT B-O 
negotiations OT B-O 
. OT B-O 

In OT B-O 
addition OT B-O 
, OT B-O 
some OT B-O 
emerging OT B-O 
economies OT B-O 
urgently OT B-O 
needed OT B-O 
structural OT B-O 
reform OT B-O 
to OT B-O 
stave OT B-O 
off OT B-O 
downturns OT B-O 
. OT B-O 
Trade LF B-LF 
had OT B-O 
great OT B-O 
potential OT B-O 
to OT B-O 
drive OT B-O 
prosperity OT B-O 
and OT B-O 
development OT B-O 
and OT B-O 
must OT B-O 
be OT B-O 
further OT B-O 
liberalized OT B-O 
through OT B-O 
negotiations OT B-O 
within OT B-O 
the OT B-O 
World LF I-LF 
Trade LF I-LF 
Organization LF I-LF 
( OT B-O 
WTO AN B-AN 
) OT B-O 
. OT B-O 

In OT B-O 
the LF B-LF 
Democratic LF I-LF 
Republic LF I-LF 
of LF I-LF 
the LF I-LF 
Congo LF I-LF 
, OT B-O 
the LF I-LF 
cluster OT B-O 
approach OT B-O 
faced OT B-O 
major OT B-O 
challenges OT B-O 
including OT B-O 
as OT B-O 
a LF I-LF 
result OT B-O 
of LF I-LF 
continuing OT B-O 
forced OT B-O 
displacement OT B-O 
and OT B-O 
lack OT B-O 
of LF I-LF 
infrastructure OT B-O 
in LF I-LF 
remote OT B-O 
regions OT B-O 
. OT B-O 
Seven OT B-O 
protection OT B-O 
working OT B-O 
groups OT B-O 
established OT B-O 
in LF I-LF 
major OT B-O 
areas OT B-O 
of LF I-LF 
displacement OT B-O 
and OT B-O 
a LF I-LF 
national OT B-O 
protection OT B-O 
working OT B-O 
group OT B-O 
helped OT B-O 
enhance OT B-O 
coordination OT B-O 
among OT B-O 
humanitarian OT B-O 
actors OT B-O 
and OT B-O 
with OT B-O 
the LF I-LF 
United OT B-O 
Nations OT B-O 
Organization OT B-O 
Mission LF I-LF 
in LF I-LF 
the LF I-LF 
Democratic LF I-LF 
Republic LF I-LF 
of LF I-LF 
the LF I-LF 
Congo LF I-LF 
( OT B-O 
MONUC AN B-AN 
) OT B-O 
and OT B-O 
to OT B-O 
strengthen OT B-O 
protection OT B-O 
and OT B-O 
assistance OT B-O 
interventions OT B-O 
. OT B-O 

This OT B-O 
is OT B-O 
definitely OT B-O 
a LF B-LF 
positive OT B-O 
. OT B-O 
By OT B-O 
the OT B-O 
same OT B-O 
token OT B-O 
we OT B-O 
supported OT B-O 
the OT B-O 
joint OT B-O 
North LF I-LF 
Atlantic LF I-LF 
Treaty LF I-LF 
Organization LF I-LF 
( OT B-O 
NATO AN B-AN 
) OT B-O 
-United OT B-O 
Nations OT B-O 
operation OT B-O 
, OT B-O 
even OT B-O 
though OT B-O 
we OT B-O 
realize OT B-O 
that OT B-O 
in OT B-O 
and OT B-O 
of OT B-O 
themselves OT B-O 
, OT B-O 
air OT B-O 
strikes OT B-O 
would OT B-O 
not OT B-O 
resolve OT B-O 
the OT B-O 
conflict OT B-O 
. OT B-O 

1 OT B-O 
( OT B-O 
917 OT B-O 
) OT B-O 
367-4165 OT B-O 
) OT B-O 
. AN B-AN 
] OT B-O 
UNU AN B-AN 
Legitimacy OT B-O 
Series OT B-O 
on LF B-LF 
`` OT B-O 
Legitimacy OT B-O 
and OT B-O 
the OT B-O 
Security OT B-O 
Council OT B-O 
'' OT B-O 
( OT B-O 
organized OT B-O 
by OT B-O 
the OT B-O 
United LF I-LF 
Nations LF I-LF 
University LF I-LF 
Office LF I-LF 
in LF I-LF 
New LF I-LF 
York LF I-LF 
( OT B-O 
UNU-ONY AN I-AN 
) OT B-O 
) OT B-O 
From OT B-O 
1.15 OT B-O 
to OT B-O 
2.30 OT B-O 
p.m. AN I-AN 
in LF I-LF 
Conference OT B-O 
Room OT B-O 
4 OT B-O 
( OT B-O 
NLB AN B-AN 
) OT B-O 
. AN I-AN 

As OT B-O 
the OT B-O 
Secretary-General OT B-O 
stated OT B-O 
in OT B-O 
his OT B-O 
report OT B-O 
( OT B-O 
A/49/558 OT B-O 
) OT B-O 
, OT B-O 
the OT B-O 
Central OT B-O 
American OT B-O 
countries OT B-O 
believe OT B-O 
that OT B-O 
it LF B-LF 
is OT B-O 
too OT B-O 
early OT B-O 
to OT B-O 
make OT B-O 
a LF I-LF 
final OT B-O 
assessment OT B-O 
of OT B-O 
the OT B-O 
impact OT B-O 
of OT B-O 
General OT B-O 
Assembly OT B-O 
resolution OT B-O 
48/162 OT B-O 
on LF I-LF 
the OT B-O 
governing OT B-O 
bodies OT B-O 
of OT B-O 
the OT B-O 
United LF I-LF 
Nations LF I-LF 
development OT B-O 
funds OT B-O 
and OT B-O 
programmes OT B-O 
. OT B-O 
It OT B-O 
is OT B-O 
therefore OT B-O 
of OT B-O 
the OT B-O 
utmost OT B-O 
importance OT B-O 
to OT B-O 
request OT B-O 
the OT B-O 
Secretary-General OT B-O 
, OT B-O 
within OT B-O 
a LF I-LF 
reasonable OT B-O 
time-period OT B-O 
not OT B-O 
to OT B-O 
exceed OT B-O 
the OT B-O 
period OT B-O 
agreed OT B-O 
upon OT B-O 
in OT B-O 
the OT B-O 
negotiations OT B-O 
for OT B-O 
the OT B-O 
new OT B-O 
composition OT B-O 
of OT B-O 
the OT B-O 
Executive OT B-O 
Boards OT B-O 
of OT B-O 
the OT B-O 
United LF I-LF 
Nations LF I-LF 
Development LF I-LF 
Programme LF I-LF 
( OT B-O 
UNDP AN B-AN 
) OT B-O 
, OT B-O 
the OT B-O 
United LF I-LF 
Nations LF I-LF 
Children LF I-LF 
's LF I-LF 
Fund LF I-LF 
( OT B-O 
UNICEF AN B-AN 
) OT B-O 
and OT B-O 
the OT B-O 
United LF I-LF 
Nations LF I-LF 
Population LF I-LF 
Fund LF I-LF 
( OT B-O 
UNFPA AN B-AN 
) OT B-O 
, OT B-O 
to OT B-O 
reassess OT B-O 
the OT B-O 
reforms OT B-O 
introduced OT B-O 
, OT B-O 
and OT B-O 
, OT B-O 
in OT B-O 
particular OT B-O 
, OT B-O 
the OT B-O 
impact OT B-O 
they OT B-O 
have OT B-O 
had OT B-O 
on LF I-LF 
solving OT B-O 
the OT B-O 
problems OT B-O 
of OT B-O 
the OT B-O 
developing OT B-O 
world OT B-O 
, OT B-O 
and OT B-O 
their OT B-O 
contribution OT B-O 
to OT B-O 
that OT B-O 
process OT B-O 
. OT B-O 
That OT B-O 
will OT B-O 
help OT B-O 
to OT B-O 
determine OT B-O 
the OT B-O 
system OT B-O 
's LF I-LF 
strong OT B-O 
points OT B-O 
or OT B-O 
to OT B-O 
indicate OT B-O 
where OT B-O 
further OT B-O 
remedial OT B-O 
action OT B-O 
must OT B-O 
be OT B-O 
taken OT B-O 
in OT B-O 
order OT B-O 
to OT B-O 
tackle OT B-O 
or OT B-O 
address OT B-O 
the OT B-O 
root OT B-O 
causes OT B-O 
of OT B-O 
threats OT B-O 
to OT B-O 
peace OT B-O 
and OT B-O 
social OT B-O 
stability OT B-O 
, OT B-O 
which OT B-O 
are OT B-O 
also OT B-O 
the OT B-O 
causes OT B-O 
of OT B-O 
both OT B-O 
domestic OT B-O 
and OT B-O 
international OT B-O 
tension OT B-O 
and OT B-O 
conflict OT B-O 
. OT B-O 

UNHCR AN B-AN 
is OT B-O 
currently OT B-O 
examining OT B-O 
the OT B-O 
implications OT B-O 
of OT B-O 
biennium OT B-O 
cycles OT B-O 
regarding OT B-O 
planning OT B-O 
, OT B-O 
funding OT B-O 
and OT B-O 
budget OT B-O 
. OT B-O 
The OT B-O 
possibility OT B-O 
of OT B-O 
biennial OT B-O 
cycles OT B-O 
will OT B-O 
also OT B-O 
be OT B-O 
taken OT B-O 
into OT B-O 
account OT B-O 
in OT B-O 
the OT B-O 
new LF B-LF 
Management LF I-LF 
Systems LF I-LF 
Renewal LF I-LF 
Project LF I-LF 
information OT B-O 
system OT B-O 
( OT B-O 
MSRP AN B-AN 
) OT B-O 
planned OT B-O 
for OT B-O 
2003/2004 OT B-O 
. OT B-O 

b. OT B-O 
COS AN B-AN 
Abbreviations OT B-O 
: OT B-O 
COED=Cost OT B-O 
of LF B-LF 
Economic LF I-LF 
Development LF I-LF 
. OT B-O 
COI=Cost OT B-O 
of LF I-LF 
Illness LF I-LF 
( OT B-O 
including OT B-O 
both OT B-O 
MeHg AN B-AN 
and OT B-O 
loss OT B-O 
of LF I-LF 
protein OT B-O 
and OT B-O 
PUFA AN B-AN 
) OT B-O 
COS=Cost OT B-O 
of LF I-LF 
Substitute LF I-LF 
COHR=Cost OT B-O 
of LF I-LF 
Hg LF I-LF 
Retirement LF I-LF 
COT=Cost OT B-O 
of LF I-LF 
Technology LF I-LF 
, OT B-O 
including OT B-O 
the OT B-O 
costs OT B-O 
of LF I-LF 
research OT B-O 
, OT B-O 
and OT B-O 
development OT B-O 
and OT B-O 
dissemination OT B-O 
of LF I-LF 
fish OT B-O 
consumption OT B-O 
advice OT B-O 
. OT B-O 

9 OT B-O 
. OT B-O 
It OT B-O 
was OT B-O 
emphasized OT B-O 
that OT B-O 
in LF B-LF 
addressing OT B-O 
the LF I-LF 
issue OT B-O 
on LF I-LF 
the LF I-LF 
Comprehensive OT B-O 
Programme OT B-O 
of LF I-LF 
Disarmament LF I-LF 
, OT B-O 
one OT B-O 
has OT B-O 
to OT B-O 
take OT B-O 
into OT B-O 
account OT B-O 
the LF I-LF 
provisions OT B-O 
of LF I-LF 
the LF I-LF 
Charter OT B-O 
of LF I-LF 
the LF I-LF 
United OT B-O 
Nations OT B-O 
, OT B-O 
and OT B-O 
the LF I-LF 
Final OT B-O 
Document OT B-O 
of LF I-LF 
the LF I-LF 
First OT B-O 
Special OT B-O 
Session OT B-O 
of LF I-LF 
the LF I-LF 
UN LF I-LF 
General LF I-LF 
Assembly LF I-LF 
on LF I-LF 
Disarmament LF I-LF 
in LF I-LF 
1978 OT B-O 
( OT B-O 
SSOD OT B-O 
I AN B-AN 
) AN I-AN 
, OT B-O 
as OT B-O 
the LF I-LF 
first OT B-O 
international OT B-O 
document OT B-O 
adopted OT B-O 
by OT B-O 
consensus OT B-O 
. OT B-O 

a LF B-LF 
Not OT B-O 
inclusive OT B-O 
of OT B-O 
TRAC AN B-AN 
1.1.2 OT B-O 
, OT B-O 
which OT B-O 
is LF I-LF 
allocated OT B-O 
regionally OT B-O 
for LF I-LF 
subsequent OT B-O 
country OT B-O 
application OT B-O 
. OT B-O 
Abbreviations OT B-O 
: OT B-O 
AOS AN B-AN 
= OT B-O 
administrative LF I-LF 
and LF I-LF 
operational LF I-LF 
services LF I-LF 
; OT B-O 
GEF AN B-AN 
= OT B-O 
Global LF I-LF 
Environment LF I-LF 
Facility LF I-LF 
; OT B-O 
; OT B-O 
SPPD AN B-AN 
= OT B-O 
support LF I-LF 
for LF I-LF 
policy LF I-LF 
and LF I-LF 
programme LF I-LF 
development LF I-LF 
; OT B-O 
STS AN B-AN 
= OT B-O 
support LF I-LF 
for LF I-LF 
technical LF I-LF 
services LF I-LF 
; OT B-O 
TRAC AN I-AN 
= OT B-O 
target LF I-LF 
for LF I-LF 
resource LF I-LF 
assignment LF I-LF 
from LF I-LF 
the LF I-LF 
core LF I-LF 
. OT B-O 

148 OT B-O 
. OT B-O 
Under OT B-O 
the OT B-O 
Act OT B-O 
, OT B-O 
all OT B-O 
intrusive OT B-O 
research OT B-O 
must OT B-O 
be OT B-O 
reviewed OT B-O 
by OT B-O 
an OT B-O 
approved OT B-O 
research OT B-O 
ethics LF B-LF 
committee LF I-LF 
( OT B-O 
REC OT B-O 
) AN B-AN 
within OT B-O 
the OT B-O 
National OT B-O 
Research LF B-LF 
Ethics LF I-LF 
Service LF I-LF 
( OT B-O 
NRES OT B-O 
) AN I-AN 
. OT B-O 

Another OT B-O 
important OT B-O 
follow-up OT B-O 
activity OT B-O 
identified OT B-O 
by OT B-O 
the LF B-LF 
Ad AN B-AN 
Hoc AN I-AN 
Committee OT B-O 
is OT B-O 
a LF I-LF 
second OT B-O 
Tokyo OT B-O 
International OT B-O 
Conference OT B-O 
on LF I-LF 
African OT B-O 
Development LF I-LF 
, OT B-O 
to OT B-O 
be OT B-O 
held OT B-O 
in OT B-O 
1998 OT B-O 
, OT B-O 
at LF I-LF 
which OT B-O 
, OT B-O 
inter OT B-O 
alia OT B-O 
, OT B-O 
implementation OT B-O 
of LF I-LF 
the LF I-LF 
outcome OT B-O 
of LF I-LF 
the LF I-LF 
mid-term OT B-O 
review OT B-O 
of LF I-LF 
UN-NADAF AN B-AN 
is OT B-O 
expected OT B-O 
to OT B-O 
be OT B-O 
reviewed OT B-O 
. OT B-O 
As OT B-O 
indicated OT B-O 
earlier OT B-O 
, OT B-O 
the LF I-LF 
assessment OT B-O 
and OT B-O 
recommendations OT B-O 
with OT B-O 
respect OT B-O 
to OT B-O 
the LF I-LF 
efforts OT B-O 
of LF I-LF 
African OT B-O 
countries OT B-O 
in OT B-O 
the LF I-LF 
implementation OT B-O 
of LF I-LF 
the LF I-LF 
United LF I-LF 
Nations LF I-LF 
New LF I-LF 
Agenda LF I-LF 
for LF I-LF 
the LF I-LF 
Development LF I-LF 
of LF I-LF 
Africa LF I-LF 
in OT B-O 
the LF I-LF 
1990s OT B-O 
( OT B-O 
UN-NADAF AN I-AN 
) OT B-O 
, OT B-O 
the LF I-LF 
support OT B-O 
of LF I-LF 
their OT B-O 
development OT B-O 
partners OT B-O 
, OT B-O 
and OT B-O 
the LF I-LF 
follow-up OT B-O 
and OT B-O 
monitoring OT B-O 
machinery OT B-O 
have OT B-O 
been OT B-O 
undertaken OT B-O 
in OT B-O 
the LF I-LF 
spirit OT B-O 
of LF I-LF 
full OT B-O 
partnership OT B-O 
and OT B-O 
shared OT B-O 
responsibility OT B-O 
. OT B-O 

In OT B-O 
2010 OT B-O 
, OT B-O 
it LF B-LF 
joined OT B-O 
the LF I-LF 
Feminist OT B-O 
Task OT B-O 
Force OT B-O 
to OT B-O 
organize OT B-O 
a LF I-LF 
Women LF I-LF 
's OT B-O 
Tribunal OT B-O 
on LF I-LF 
Gender LF I-LF 
and LF I-LF 
Climate OT B-O 
Change OT B-O 
. OT B-O 
In OT B-O 
2011 OT B-O 
, OT B-O 
the LF I-LF 
organization OT B-O 
and LF I-LF 
Feminist OT B-O 
Task OT B-O 
Force OT B-O 
partners OT B-O 
celebrated OT B-O 
and LF I-LF 
monitored OT B-O 
the LF I-LF 
official OT B-O 
launch OT B-O 
of LF I-LF 
the LF I-LF 
United LF I-LF 
Nations LF I-LF 
Entity LF I-LF 
for LF I-LF 
Gender LF I-LF 
Equality LF I-LF 
and LF I-LF 
the LF I-LF 
Empowerment LF I-LF 
of LF I-LF 
Women LF I-LF 
( OT B-O 
UN-Women AN I-AN 
) OT B-O 
. OT B-O 

This OT B-O 
is OT B-O 
an OT B-O 
important OT B-O 
step OT B-O 
towards OT B-O 
the OT B-O 
recovery OT B-O 
of LF B-LF 
the OT B-O 
ozone OT B-O 
layer OT B-O 
and OT B-O 
elimination OT B-O 
of LF I-LF 
the OT B-O 
harmful OT B-O 
impacts OT B-O 
of LF I-LF 
ultraviolet OT B-O 
radiation OT B-O 
on LF I-LF 
both OT B-O 
human OT B-O 
health OT B-O 
and OT B-O 
the OT B-O 
environment OT B-O 
. OT B-O 
The OT B-O 
programme OT B-O 
has OT B-O 
enabled OT B-O 
developing OT B-O 
countries OT B-O 
to OT B-O 
produce OT B-O 
affordable OT B-O 
chlorofluorocarbon LF I-LF 
( OT B-O 
CFC AN B-AN 
) OT B-O 
-free OT B-O 
metered OT B-O 
dose OT B-O 
inhalers OT B-O 
, OT B-O 
which OT B-O 
are OT B-O 
an OT B-O 
essential OT B-O 
medical OT B-O 
tool OT B-O 
widely OT B-O 
distributed OT B-O 
to OT B-O 
people OT B-O 
affected OT B-O 
by OT B-O 
respiratory OT B-O 
diseases OT B-O 
. OT B-O 

Response OT B-O 
: OT B-O 
Following OT B-O 
identity OT B-O 
documents OT B-O 
are OT B-O 
issued OT B-O 
by OT B-O 
the OT B-O 
Government OT B-O 
of OT B-O 
Pakistan OT B-O 
: OT B-O 
National OT B-O 
Identity LF B-LF 
Card LF I-LF 
( OT B-O 
NIC OT B-O 
) AN B-AN 
is OT B-O 
issued OT B-O 
to OT B-O 
resident OT B-O 
Pakistanis OT B-O 
of OT B-O 
the OT B-O 
age OT B-O 
of OT B-O 
18 OT B-O 
years OT B-O 
and OT B-O 
above OT B-O 
. OT B-O 

Dissemination OT B-O 
policy OT B-O 
The OT B-O 
management OT B-O 
of OT B-O 
subscriptions OT B-O 
, OT B-O 
right OT B-O 
access OT B-O 
, OT B-O 
copyrights OT B-O 
and OT B-O 
contracts OT B-O 
together OT B-O 
with OT B-O 
the OT B-O 
management OT B-O 
and OT B-O 
development OT B-O 
of OT B-O 
a OT B-O 
range OT B-O 
of OT B-O 
products/services OT B-O 
based OT B-O 
on OT B-O 
the OT B-O 
`` OT B-O 
electronic OT B-O 
first OT B-O 
, OT B-O 
paper OT B-O 
second OT B-O 
'' OT B-O 
principle OT B-O 
, OT B-O 
is OT B-O 
in OT B-O 
the OT B-O 
core OT B-O 
of OT B-O 
the OT B-O 
activity OT B-O 
. OT B-O 
In OT B-O 
this OT B-O 
framework OT B-O 
the OT B-O 
evaluation OT B-O 
in OT B-O 
of OT B-O 
the OT B-O 
new OT B-O 
tool OT B-O 
for OT B-O 
dissemination OT B-O 
( OT B-O 
EDEN OT B-O 
) OT B-O 
will OT B-O 
be OT B-O 
done OT B-O 
. OT B-O 

The OT B-O 
need OT B-O 
to OT B-O 
implement OT B-O 
disarmament OT B-O 
and OT B-O 
non-proliferation OT B-O 
measures OT B-O 
continues OT B-O 
to OT B-O 
be OT B-O 
a LF B-LF 
major OT B-O 
challenge OT B-O 
to OT B-O 
the LF I-LF 
maintenance OT B-O 
