-DOCSTART- -X- O
denne OT B-O 
betænkning OT B-O 
, OT B-O 
fordi OT B-O 
ændringsforslagene OT B-O 
fra OT B-O 
Gruppen OT B-O 
for OT B-O 
Det OT B-O 
Progressive LF I-LF 
Forbund LF I-LF 
af LF I-LF 
Socialdemokrater LF I-LF 
i LF I-LF 
Europa-Parlamentet LF I-LF 
( OT B-O 
S LF I-LF 
& AN I-AN 
D AN I-AN 
) OT B-O 
indgik OT B-O 
i LF I-LF 
kompromisteksten OT B-O 
. OT B-O 

Der OT B-O 
er OT B-O 
fagforeningsrepræsentanter OT B-O 
med OT B-O 
i OT B-O 
Disciplinærrådet OT B-O 
og OT B-O 
Vedtægtsudvalget OT B-O 
, OT B-O 
så OT B-O 
den OT B-O 
illoyale OT B-O 
tjenestemand OT B-O 
bliver OT B-O 
umulig OT B-O 
at OT B-O 
afskedige OT B-O 
, OT B-O 
og OT B-O 
så OT B-O 
vedtægterne OT B-O 
bliver OT B-O 
urørlige OT B-O 
. OT B-O 
Uforståeligt OT B-O 
nok OT B-O 
er OT B-O 
der OT B-O 
også OT B-O 
fagforeningsrepræsentanter OT B-O 
med OT B-O 
i OT B-O 
udvælgelseskomitéerne OT B-O 
, OT B-O 
og OT B-O 
det OT B-O 
skulle OT B-O 
ikke OT B-O 
undre OT B-O 
mig OT B-O 
, OT B-O 
om OT B-O 
der OT B-O 
også OT B-O 
allerede OT B-O 
var OT B-O 
fagforeningsrepræsentanter OT B-O 
med OT B-O 
i OT B-O 
OLAF AN B-AN 
, OT B-O 
hvilket OT B-O 
ville OT B-O 
gå OT B-O 
alvorligt OT B-O 
ud OT B-O 
over OT B-O 
denne OT B-O 
institution OT B-O 
, OT B-O 
hvor OT B-O 
man OT B-O 
- OT B-O 
i OT B-O 
det OT B-O 
mindste OT B-O 
formelt OT B-O 
- OT B-O 
burde OT B-O 
sikre OT B-O 
upartiskheden OT B-O 
. OT B-O 

Hvis OT B-O 
det OT B-O 
lykkes OT B-O 
os OT B-O 
at OT B-O 
forbinde OT B-O 
de OT B-O 
sidste OT B-O 
14 OT B-O 
km AN B-AN 
af OT B-O 
denne OT B-O 
jernbane LF B-LF 
, OT B-O 
vil OT B-O 
Sydkorea OT B-O 
og OT B-O 
Europa OT B-O 
endelig OT B-O 
blive OT B-O 
forbundet OT B-O 
. OT B-O 
Når OT B-O 
den OT B-O 
transkoreanske LF I-LF 
jernbane LF I-LF 
( OT B-O 
TKR AN B-AN 
) OT B-O 
er LF I-LF 
forbundet OT B-O 
med OT B-O 
den OT B-O 
transkinesiske OT B-O 
eller OT B-O 
transsibiriske OT B-O 
jernbane LF I-LF 
, OT B-O 
kan OT B-O 
et OT B-O 
tog OT B-O 
, OT B-O 
der OT B-O 
går OT B-O 
fra OT B-O 
London OT B-O 
, OT B-O 
nå OT B-O 
Seoul OT B-O 
og OT B-O 
Pusan OT B-O 
via OT B-O 
Paris OT B-O 
, OT B-O 
Østeuropa OT B-O 
, OT B-O 
Centralasien OT B-O 
og OT B-O 
Sibirien OT B-O 
eller OT B-O 
Kina OT B-O 
. OT B-O 

For OT B-O 
det OT B-O 
andet OT B-O 
mener OT B-O 
jeg OT B-O 
, OT B-O 
at OT B-O 
de LF B-LF 
faktiske OT B-O 
deltageres OT B-O 
og LF I-LF 
civilsamfundets OT B-O 
organisationers OT B-O 
deltagelse OT B-O 
også OT B-O 
bør OT B-O 
øges OT B-O 
. OT B-O 
Små LF I-LF 
og LF I-LF 
mellemstore LF I-LF 
virksomheder LF I-LF 
( OT B-O 
SMV'er OT B-O 
) OT B-O 
udgør OT B-O 
stadig OT B-O 
en OT B-O 
stor LF I-LF 
udfordring OT B-O 
. OT B-O 

Et OT B-O 
sundt OT B-O 
banksystem OT B-O 
er OT B-O 
en OT B-O 
forudsætning OT B-O 
for OT B-O 
en OT B-O 
bæredygtig OT B-O 
vækst OT B-O 
. OT B-O 
Den OT B-O 
næste OT B-O 
runde OT B-O 
af OT B-O 
EU-dækkende OT B-O 
bankstresstester OT B-O 
vil OT B-O 
blive OT B-O 
gennemført OT B-O 
i LF B-LF 
de OT B-O 
kommende OT B-O 
måneder OT B-O 
af OT B-O 
den OT B-O 
nye OT B-O 
Europæiske LF I-LF 
Bankmyndighed LF I-LF 
( OT B-O 
EBA AN B-AN 
) OT B-O 
. OT B-O 

Det OT B-O 
ser OT B-O 
ud OT B-O 
til OT B-O 
, OT B-O 
at LF B-LF 
fortolkningen OT B-O 
af LF I-LF 
en LF I-LF 
overtrædelse OT B-O 
, OT B-O 
piratkopiering OT B-O 
, OT B-O 
og OT B-O 
straffen OT B-O 
herfor OT B-O 
ikke OT B-O 
længere OT B-O 
delegeres OT B-O 
ud OT B-O 
til OT B-O 
en LF I-LF 
retlig OT B-O 
myndighed OT B-O 
, OT B-O 
men OT B-O 
til OT B-O 
udbydere OT B-O 
af LF I-LF 
internetadgang OT B-O 
. OT B-O 
Og OT B-O 
fremover OT B-O 
får OT B-O 
toldmyndighederne OT B-O 
i LF I-LF 
de LF I-LF 
lande OT B-O 
, OT B-O 
der OT B-O 
undertegner OT B-O 
aftalen LF I-LF 
, OT B-O 
åbenbart OT B-O 
ret OT B-O 
til OT B-O 
at LF I-LF 
undersøge OT B-O 
telefoner OT B-O 
, OT B-O 
laptopcomputere OT B-O 
og OT B-O 
stereoanlæg OT B-O 
under OT B-O 
påskud OT B-O 
af LF I-LF 
at LF I-LF 
bekæmpe OT B-O 
piratkopier OT B-O 
, OT B-O 
nøjagtig OT B-O 
lige OT B-O 
som OT B-O 
Society LF I-LF 
for LF I-LF 
Worldwide LF I-LF 
Interbank LF I-LF 
Financial LF I-LF 
Telecommunication-aftalen LF I-LF 
( OT B-O 
SWIFT AN B-AN 
) OT B-O 
, OT B-O 
der OT B-O 
formodes OT B-O 
at LF I-LF 
bekæmpe OT B-O 
terrorisme OT B-O 
. OT B-O 

Jeg OT B-O 
er LF B-LF 
også OT B-O 
enig OT B-O 
i LF I-LF 
Kommissionens OT B-O 
forslag OT B-O 
om OT B-O 
et OT B-O 
alternativ OT B-O 
til LF I-LF 
, OT B-O 
at OT B-O 
ubrugte OT B-O 
midler OT B-O 
fra OT B-O 
Den OT B-O 
Europæiske LF I-LF 
Socialfond OT B-O 
bruges OT B-O 
til LF I-LF 
betalingsbevillinger OT B-O 
for LF I-LF 
at OT B-O 
anvende OT B-O 
Den OT B-O 
Europæiske LF I-LF 
Fond LF I-LF 
for LF I-LF 
Tilpasning LF I-LF 
til LF I-LF 
Globaliseringen LF I-LF 
( OT B-O 
EGF AN B-AN 
) OT B-O 
, OT B-O 
som OT B-O 
følge OT B-O 
af OT B-O 
Parlamentets OT B-O 
jævnlige OT B-O 
påmindelser OT B-O 
om OT B-O 
, OT B-O 
at OT B-O 
EGF AN I-AN 
blev OT B-O 
oprettet OT B-O 
separat OT B-O 
som OT B-O 
et OT B-O 
specifikt OT B-O 
instrument OT B-O 
, OT B-O 
med OT B-O 
sine OT B-O 
egne OT B-O 
målsætninger OT B-O 
og OT B-O 
tidsfrister OT B-O 
, OT B-O 
og OT B-O 
at OT B-O 
det OT B-O 
derfor OT B-O 
er LF I-LF 
nødvendigt OT B-O 
at OT B-O 
oprette OT B-O 
hensigtsmæssige OT B-O 
budgetposter OT B-O 
til LF I-LF 
overførsler OT B-O 
. OT B-O 
Feltet OT B-O 
trykning OT B-O 
og OT B-O 
reproduktion OT B-O 
af OT B-O 
indspillede OT B-O 
medier OT B-O 
, OT B-O 
som OT B-O 
indgår OT B-O 
i LF I-LF 
den OT B-O 
grafiske OT B-O 
sektor OT B-O 
, OT B-O 
er LF I-LF 
specielt OT B-O 
blevet OT B-O 
undermineret OT B-O 
i LF I-LF 
Nederlandene OT B-O 
, OT B-O 
som OT B-O 
det OT B-O 
ses OT B-O 
af OT B-O 
de OT B-O 
forskellige OT B-O 
ansøgninger OT B-O 
om OT B-O 
at OT B-O 
anvende OT B-O 
Den OT B-O 
Europæiske LF I-LF 
Fond LF I-LF 
for LF I-LF 
Tilpasning LF I-LF 
til LF I-LF 
Globaliseringen LF I-LF 
( OT B-O 
EGF AN I-AN 
) OT B-O 
. OT B-O 

Jeg OT B-O 
stemte OT B-O 
for OT B-O 
denne OT B-O 
betænkning OT B-O 
. OT B-O 
Efter OT B-O 
at LF B-LF 
Europas OT B-O 
markedsandel OT B-O 
i LF I-LF 
det OT B-O 
voksende OT B-O 
marked OT B-O 
for OT B-O 
satellitnavigationssystemer OT B-O 
ikke OT B-O 
levede OT B-O 
op OT B-O 
til OT B-O 
forventningerne OT B-O 
, OT B-O 
fremsatte OT B-O 
Kommissionen OT B-O 
en OT B-O 
handlingsplan OT B-O 
vedrørende OT B-O 
applikationer OT B-O 
for OT B-O 
det OT B-O 
globale LF I-LF 
satellitnavigationssystem LF I-LF 
( OT B-O 
GNSS AN B-AN 
) OT B-O 
. OT B-O 

Men OT B-O 
spørgsmålet OT B-O 
er OT B-O 
bare OT B-O 
, OT B-O 
om OT B-O 
denne OT B-O 
ophobning OT B-O 
af OT B-O 
opgaver OT B-O 
ikke OT B-O 
overstiger OT B-O 
selv OT B-O 
hans OT B-O 
kompetence OT B-O 
. AN B-AN 
Hr AN I-AN 
. AN I-AN 
Solana OT B-O 
er OT B-O 
foruden OT B-O 
generalsekretær OT B-O 
for OT B-O 
Rådet OT B-O 
også OT B-O 
generalsekretær OT B-O 
for OT B-O 
WEU AN B-AN 
og OT B-O 
desuden OT B-O 
højtstående OT B-O 
repræsentant OT B-O 
for OT B-O 
udenrigspolitikken OT B-O 
. AN I-AN 

De OT B-O 
oversøiske LF B-LF 
samfunds OT B-O 
geografiske OT B-O 
beliggenhed OT B-O 
i LF I-LF 
nærheden OT B-O 
af OT B-O 
mange OT B-O 
AVS-lande OT B-O 
placerer OT B-O 
dem OT B-O 
midt OT B-O 
i LF I-LF 
de LF I-LF 
gensidige OT B-O 
præferenceaftaler OT B-O 
med OT B-O 
disse OT B-O 
lande LF I-LF 
. OT B-O 
Jeg OT B-O 
er LF I-LF 
godt OT B-O 
klar OT B-O 
over LF I-LF 
, OT B-O 
at OT B-O 
de LF I-LF 
yderste OT B-O 
regioner OT B-O 
og LF I-LF 
oversøiske LF I-LF 
lande LF I-LF 
og LF I-LF 
territorier LF I-LF 
( OT B-O 
OLT AN B-AN 
) OT B-O 
, OT B-O 
som OT B-O 
udgør OT B-O 
Europas OT B-O 
oversøiske LF I-LF 
territorier LF I-LF 
, OT B-O 
kun OT B-O 
vedrører OT B-O 
seks OT B-O 
EU-medlemsstater OT B-O 
, OT B-O 
og LF I-LF 
at OT B-O 
problemerne OT B-O 
i LF I-LF 
disse OT B-O 
territorier LF I-LF 
åbenbart OT B-O 
er LF I-LF 
stort OT B-O 
set OT B-O 
ukendte OT B-O 
. OT B-O 

Nogle OT B-O 
af OT B-O 
disse OT B-O 
aktioner OT B-O 
kan OT B-O 
diskuteres OT B-O 
, OT B-O 
og OT B-O 
nogle OT B-O 
af OT B-O 
dem OT B-O 
har OT B-O 
NATO AN B-AN 
også OT B-O 
selv OT B-O 
beklaget OT B-O 
; OT B-O 
andre OT B-O 
kan OT B-O 
måske OT B-O 
retfærdiggøres OT B-O 
ud OT B-O 
fra OT B-O 
taktiske OT B-O 
overvejelser OT B-O 
om OT B-O 
at OT B-O 
hindre OT B-O 
hr OT B-O 
. OT B-O 
Milosevic OT B-O 
i OT B-O 
at OT B-O 
videreføre OT B-O 
sin OT B-O 
interne OT B-O 
propagandakampagne OT B-O 
. OT B-O 
I OT B-O 
alle OT B-O 
tilfælde OT B-O 
vil OT B-O 
jeg OT B-O 
ikke OT B-O 
på OT B-O 
Rådets OT B-O 
vegne OT B-O 
udsige OT B-O 
nogen OT B-O 
værdidom OT B-O 
vedrørende OT B-O 
nogen OT B-O 
specifik OT B-O 
aktion OT B-O 
gennemført OT B-O 
af OT B-O 
NATO AN I-AN 
på OT B-O 
det OT B-O 
militære OT B-O 
område OT B-O 
. OT B-O 

Der OT B-O 
foreligger OT B-O 
allerede OT B-O 
en OT B-O 
udviklingsplan OT B-O 
. AN B-AN 
I OT B-O 
2009 OT B-O 
øremærkede OT B-O 
vi OT B-O 
240 OT B-O 
mio AN I-AN 
. AN I-AN 
EUR AN B-AN 
på OT B-O 
budgettet OT B-O 
for OT B-O 
transeuropæiske LF B-LF 
transportnet LF I-LF 
( OT B-O 
TEN-T AN B-AN 
) OT B-O 
til OT B-O 
støtte OT B-O 
for OT B-O 
videreudviklingen OT B-O 
af OT B-O 
ERTMS AN B-AN 
i LF I-LF 
medlemsstaterne OT B-O 
. AN I-AN 

Jeg OT B-O 
støttede OT B-O 
beslutningen OT B-O 
om OT B-O 
Zimbabwe OT B-O 
, OT B-O 
navnlig OT B-O 
sagen OT B-O 
om OT B-O 
Farai OT B-O 
Maguwu OT B-O 
, OT B-O 
fordi OT B-O 
Parlamentet OT B-O 
ikke OT B-O 
kan OT B-O 
forholde OT B-O 
sig OT B-O 
tavst OT B-O 
over OT B-O 
for LF B-LF 
de OT B-O 
krænkelser OT B-O 
af OT B-O 
menneskerettigheder OT B-O 
og OT B-O 
grundlæggende OT B-O 
frihedsrettigheder OT B-O 
, OT B-O 
der OT B-O 
nu OT B-O 
er OT B-O 
blevet OT B-O 
begået OT B-O 
gennem OT B-O 
årtier OT B-O 
i OT B-O 
Zimbabwe OT B-O 
. OT B-O 
Farai OT B-O 
Maguwu OT B-O 
, OT B-O 
leder OT B-O 
af OT B-O 
CRD AN B-AN 
( OT B-O 
Centre LF I-LF 
for LF I-LF 
Research LF I-LF 
and LF I-LF 
Development LF I-LF 
) OT B-O 
, OT B-O 
blev OT B-O 
arresteret OT B-O 
af OT B-O 
myndighederne OT B-O 
i OT B-O 
landet OT B-O 
, OT B-O 
efter OT B-O 
at OT B-O 
han OT B-O 
havde OT B-O 
fordømt OT B-O 
menneskerettighedskrænkelserne OT B-O 
i OT B-O 
diamantfelterne OT B-O 
. OT B-O 

Det OT B-O 
drejer OT B-O 
sig OT B-O 
her OT B-O 
om OT B-O 
et OT B-O 
andet OT B-O 
spørgsmål OT B-O 
, OT B-O 
nemlig OT B-O 
anvendelse OT B-O 
af OT B-O 
visse OT B-O 
finansielle OT B-O 
kanaler OT B-O 
til OT B-O 
finansiering OT B-O 
af OT B-O 
eksempelvis OT B-O 
terroraktiviteter OT B-O 
. OT B-O 
Som OT B-O 
De OT B-O 
ved OT B-O 
, OT B-O 
er OT B-O 
der OT B-O 
i LF B-LF 
OECD-regi OT B-O 
nedsat OT B-O 
en OT B-O 
taskforce OT B-O 
, OT B-O 
Financial LF I-LF 
Action LF I-LF 
Task LF I-LF 
Force LF I-LF 
on LF I-LF 
Money OT B-O 
Laundering OT B-O 
( OT B-O 
FATF AN B-AN 
) OT B-O 
, OT B-O 
som OT B-O 
også OT B-O 
følger OT B-O 
disse OT B-O 
spørgsmål OT B-O 
. OT B-O 

Hvad OT B-O 
angår OT B-O 
indholdet OT B-O 
i LF B-LF 
beslutningsforslaget OT B-O 
er OT B-O 
behandlingen OT B-O 
af OT B-O 
børn OT B-O 
i LF I-LF 
den OT B-O 
nordlige OT B-O 
del OT B-O 
af OT B-O 
Uganda OT B-O 
dybt OT B-O 
bekymrende OT B-O 
. OT B-O 
For OT B-O 
bare OT B-O 
få OT B-O 
uger OT B-O 
siden OT B-O 
blev OT B-O 
nogle OT B-O 
skolepiger OT B-O 
bortført OT B-O 
af OT B-O 
den OT B-O 
brutale OT B-O 
gruppe OT B-O 
Lord LF I-LF 
's LF I-LF 
Resistance LF I-LF 
Army LF I-LF 
( OT B-O 
LRA AN B-AN 
) OT B-O 
. OT B-O 

De OT B-O 
regionale OT B-O 
forskelle OT B-O 
skal OT B-O 
udlignes OT B-O 
, OT B-O 
hvis OT B-O 
det OT B-O 
indre OT B-O 
marked OT B-O 
skal OT B-O 
blive OT B-O 
vellykket OT B-O 
og OT B-O 
blive OT B-O 
en OT B-O 
succes OT B-O 
. OT B-O 
Jeg OT B-O 
glæder OT B-O 
mig OT B-O 
over OT B-O 
, OT B-O 
at OT B-O 
det OT B-O 
bliver OT B-O 
tilladt OT B-O 
med OT B-O 
en OT B-O 
støtte OT B-O 
på OT B-O 
40 OT B-O 
% OT B-O 
og OT B-O 
yderligere OT B-O 
15 OT B-O 
% OT B-O 
til OT B-O 
SMV AN B-AN 
til OT B-O 
brug OT B-O 
for OT B-O 
anlægsinvesteringer OT B-O 
i OT B-O 
virksomheder OT B-O 
, OT B-O 
der OT B-O 
etablerer OT B-O 
sig OT B-O 
i OT B-O 
mål OT B-O 
1-områder OT B-O 
i OT B-O 
Europa OT B-O 
efter OT B-O 
2000 OT B-O 
. OT B-O 

Socialpolitikken OT B-O 
skal OT B-O 
fremme OT B-O 
beskæftigelsen OT B-O 
, OT B-O 
skabe OT B-O 
incitament OT B-O 
til OT B-O 
øget OT B-O 
beskæftigelse OT B-O 
både OT B-O 
hos OT B-O 
arbejdsgivere OT B-O 
og OT B-O 
arbejdstagere OT B-O 
. AN B-AN 
I OT B-O 
hr AN I-AN 
. AN I-AN 
Anderssons OT B-O 
betænkning OT B-O 
kræves OT B-O 
der OT B-O 
social OT B-O 
konvergens OT B-O 
, OT B-O 
det OT B-O 
vil OT B-O 
sige OT B-O 
, OT B-O 
at OT B-O 
systemet OT B-O 
skal OT B-O 
ensrettes OT B-O 
mere OT B-O 
og OT B-O 
mere OT B-O 
inden OT B-O 
for OT B-O 
og OT B-O 
via OT B-O 
EU AN B-AN 
. AN I-AN 

Vi OT B-O 
opfordrer OT B-O 
også OT B-O 
medlemsstaterne OT B-O 
til OT B-O 
at OT B-O 
sørge OT B-O 
for OT B-O 
, OT B-O 
at OT B-O 
overgangsprocessen OT B-O 
og OT B-O 
omfordelingen OT B-O 
af OT B-O 
frekvensoverskuddet OT B-O 
er LF B-LF 
upartisk OT B-O 
, OT B-O 
gennemsigtig OT B-O 
, OT B-O 
rimelig OT B-O 
og OT B-O 
ikke-diskriminerende OT B-O 
. AN B-AN 
Europa-Parlamentet OT B-O 
tror OT B-O 
på OT B-O 
, OT B-O 
at OT B-O 
overgangen OT B-O 
bliver OT B-O 
en OT B-O 
succes OT B-O 
, OT B-O 
hvis OT B-O 
Europas OT B-O 
borgere OT B-O 
har OT B-O 
adgang OT B-O 
til OT B-O 
den OT B-O 
mest OT B-O 
moderne OT B-O 
teknologi OT B-O 
til OT B-O 
modtagelse OT B-O 
af OT B-O 
digitale OT B-O 
radio-/tv-signaler OT B-O 
- OT B-O 
f.eks AN I-AN 
. AN I-AN 
teknologi OT B-O 
der OT B-O 
omfatter OT B-O 
en OT B-O 
Multimedia OT B-O 
Home OT B-O 
Platform OT B-O 
eller OT B-O 
en OT B-O 
åben OT B-O 
Embedded LF I-LF 
Panel LF I-LF 
Interface LF I-LF 
( OT B-O 
EPI AN B-AN 
) OT B-O 
. AN I-AN 

Jeg OT B-O 
stemte OT B-O 
for LF B-LF 
betænkningen OT B-O 
, OT B-O 
fordi OT B-O 
jeg OT B-O 
støtter OT B-O 
opfyldelsen OT B-O 
af OT B-O 
årtusindudviklingsmålene OT B-O 
og OT B-O 
forvaltning OT B-O 
af OT B-O 
skattesystemet OT B-O 
, OT B-O 
tilsagnet OT B-O 
om LF I-LF 
at LF I-LF 
støtte OT B-O 
udviklingslandes OT B-O 
skattesystemer OT B-O 
, OT B-O 
dialog OT B-O 
og OT B-O 
internationalt OT B-O 
samarbejde OT B-O 
på OT B-O 
skatteområdet OT B-O 
. OT B-O 
Det OT B-O 
er LF I-LF 
dog OT B-O 
på OT B-O 
sin OT B-O 
plads OT B-O 
at LF I-LF 
påpege OT B-O 
de OT B-O 
fortsatte OT B-O 
mangler OT B-O 
i LF I-LF 
forhold OT B-O 
til OT B-O 
forvaltning OT B-O 
af OT B-O 
toldprovenuer OT B-O 
, OT B-O 
de OT B-O 
aktuelle OT B-O 
utilstrækkeligheder OT B-O 
i LF I-LF 
OECD AN B-AN 
( OT B-O 
Organisation LF I-LF 
for LF I-LF 
Economic LF I-LF 
Cooperation LF I-LF 
and LF I-LF 
Development LF I-LF 
) OT B-O 
og OT B-O 
eroderingen OT B-O 
af OT B-O 
skatteprovenuer OT B-O 
. OT B-O 

Men OT B-O 
jeg OT B-O 
er OT B-O 
alligevel OT B-O 
bekymret OT B-O 
, OT B-O 
jeg OT B-O 
har OT B-O 
alligevel OT B-O 
spørgsmål OT B-O 
. OT B-O 
I OT B-O 
første OT B-O 
omgang OT B-O 
om OT B-O 
, OT B-O 
hvorvidt OT B-O 
anvendelsen OT B-O 
af OT B-O 
politikken OT B-O 
er OT B-O 
kohærent OT B-O 
. OT B-O 

I AN B-AN 
forbindelse OT B-O 
med OT B-O 
udviklingen OT B-O 
af OT B-O 
domænenavnssystemer LF B-LF 
( OT B-O 
DNS AN B-AN 
) OT B-O 
er LF I-LF 
der OT B-O 
opstået OT B-O 
talrige OT B-O 
spørgsmål OT B-O 
i LF I-LF 
relation OT B-O 
til OT B-O 
konkurrence OT B-O 
, OT B-O 
ytringsfrihed OT B-O 
, OT B-O 
forbrugerbeskyttelse OT B-O 
, OT B-O 
varemærker OT B-O 
, OT B-O 
rettigheder OT B-O 
til OT B-O 
navne OT B-O 
, OT B-O 
sikkerhed OT B-O 
og OT B-O 
åbenhed OT B-O 
ved OT B-O 
transaktioner OT B-O 
, OT B-O 
personbeskyttelse OT B-O 
, OT B-O 
databeskyttelse OT B-O 
osv AN B-AN 
. AN I-AN 
Kommissionen OT B-O 
tilslutter OT B-O 
sig OT B-O 
fuldt OT B-O 
ud OT B-O 
den OT B-O 
holdning OT B-O 
, OT B-O 
der OT B-O 
udtrykkes OT B-O 
i LF I-LF 
Parlamentets OT B-O 
betænkning OT B-O 
, OT B-O 
nemlig OT B-O 
at OT B-O 
disse OT B-O 
spørgsmål OT B-O 
om LF I-LF 
Internettet OT B-O 
, OT B-O 
der OT B-O 
er LF I-LF 
af OT B-O 
fælles OT B-O 
interesse OT B-O 
, OT B-O 
bør OT B-O 
løses OT B-O 
analogt OT B-O 
og OT B-O 
effektivt OT B-O 
. AN I-AN 
Det OT B-O 
vigtigste OT B-O 
internationale OT B-O 
forum OT B-O 
i LF I-LF 
øjeblikket OT B-O 
, OT B-O 
som OT B-O 
har OT B-O 
bemyndigelse OT B-O 
til OT B-O 
og OT B-O 
muligheder OT B-O 
for OT B-O 
at OT B-O 
indlede OT B-O 
en LF I-LF 
drøftelse OT B-O 
af OT B-O 
disse OT B-O 
spørgsmål OT B-O 
, OT B-O 
er LF I-LF 
ICANN AN I-AN 
's OT B-O 
mellemstatslige OT B-O 
rådgivende OT B-O 
udvalg OT B-O 
Government LF I-LF 
Advisory LF I-LF 
Committee LF I-LF 
( OT B-O 
GAC AN B-AN 
) OT B-O 
. AN I-AN 

Skriftlige OT B-O 
erklæringer OT B-O 
( OT B-O 
artikel OT B-O 
149 OT B-O 
) AN B-AN 
Jeg OT B-O 
glæder OT B-O 
mig OT B-O 
over OT B-O 
indgåelsen OT B-O 
af OT B-O 
frivillige OT B-O 
partnerskabsaftaler OT B-O 
om LF B-LF 
retshåndhævelse OT B-O 
, OT B-O 
god OT B-O 
forvaltningspraksis LF I-LF 
og LF I-LF 
handel LF I-LF 
på LF I-LF 
skovbrugsområdet LF I-LF 
( OT B-O 
FLEGT OT B-O 
) AN I-AN 
med OT B-O 
Cameroun OT B-O 
og LF I-LF 
Republikken OT B-O 
Congo OT B-O 
efter OT B-O 
fem OT B-O 
års OT B-O 
forhandlinger OT B-O 
. OT B-O 

Der OT B-O 
har OT B-O 
allerede OT B-O 
fundet OT B-O 
videnskabeligt OT B-O 
samarbejde OT B-O 
sted OT B-O 
mellem OT B-O 
universiteter OT B-O 
i LF B-LF 
år OT B-O 
og OT B-O 
dag OT B-O 
. OT B-O 
Endnu OT B-O 
inden OT B-O 
der OT B-O 
var OT B-O 
tale OT B-O 
om OT B-O 
et LF I-LF 
informationssamfund OT B-O 
, OT B-O 
rådede OT B-O 
universiteterne OT B-O 
allerede OT B-O 
over OT B-O 
EUARN AN B-AN 
( OT B-O 
European LF I-LF 
Academic LF I-LF 
Research LF I-LF 
Network LF I-LF 
) OT B-O 
. OT B-O 

Vi OT B-O 
bør OT B-O 
ikke OT B-O 
bestikke OT B-O 
disse OT B-O 
øboere OT B-O 
til OT B-O 
at OT B-O 
medvirke OT B-O 
til OT B-O 
deres OT B-O 
egen OT B-O 
destruktion OT B-O 
og OT B-O 
give OT B-O 
dem OT B-O 
penge OT B-O 
for OT B-O 
at OT B-O 
vedtage OT B-O 
love OT B-O 
, OT B-O 
der OT B-O 
er OT B-O 
lige OT B-O 
så OT B-O 
fremmede OT B-O 
for OT B-O 
deres OT B-O 
kulturer OT B-O 
, OT B-O 
som OT B-O 
et OT B-O 
sort OT B-O 
hul OT B-O 
er OT B-O 
for OT B-O 
Moder OT B-O 
Jord OT B-O 
. OT B-O 
EU AN B-AN 
skal OT B-O 
lade OT B-O 
Cypern OT B-O 
og OT B-O 
Malta OT B-O 
i OT B-O 
fred OT B-O 
. OT B-O 

skriftlig OT B-O 
. AN B-AN 
- AN B-AN 
( OT B-O 
EN OT B-O 
) AN B-AN 
Ifølge OT B-O 
Kommissionen OT B-O 
afsættes OT B-O 
der OT B-O 
hvert OT B-O 
år OT B-O 
alene OT B-O 
i LF B-LF 
EU OT B-O 
anslået OT B-O 
9,3 OT B-O 
mio OT B-O 
. AN I-AN 
t LF I-LF 
elektrisk OT B-O 
og LF I-LF 
elektronisk LF I-LF 
udstyr LF I-LF 
( OT B-O 
EEE OT B-O 
) AN I-AN 
, OT B-O 
hvoraf OT B-O 
størstedelen OT B-O 
er OT B-O 
store OT B-O 
husholdningsapparater OT B-O 
og LF I-LF 
it- OT B-O 
og LF I-LF 
telekommunikationsudstyr OT B-O 
. AN I-AN 

Det OT B-O 
var LF B-LF 
imidlertid OT B-O 
helt OT B-O 
efter OT B-O 
bogen OT B-O 
: OT B-O 
At OT B-O 
stemme OT B-O 
imod OT B-O 
en LF B-LF 
udtalelse OT B-O 
fra OT B-O 
Den OT B-O 
Europæiske LF I-LF 
Fødevaresikkerhedsautoritet LF I-LF 
( OT B-O 
EFSA AN B-AN 
) OT B-O 
. OT B-O 
I OT B-O 
dette OT B-O 
tilfælde OT B-O 
gav OT B-O 
EFSA AN I-AN 
sin OT B-O 
godkendelse OT B-O 
til OT B-O 
, OT B-O 
at OT B-O 
producenter OT B-O 
af OT B-O 
fødevarer OT B-O 
til OT B-O 
nyfødte OT B-O 
spædbørn OT B-O 
kan OT B-O 
anføre OT B-O 
, OT B-O 
at OT B-O 
den OT B-O 
syntetiske OT B-O 
udgave OT B-O 
af OT B-O 
docosahexaensyre LF I-LF 
( OT B-O 
DHA AN B-AN 
) OT B-O 
, OT B-O 
en LF I-LF 
fedtsyre OT B-O 
, OT B-O 
som OT B-O 
forekommer OT B-O 
naturligt OT B-O 
i LF I-LF 
modermælk OT B-O 
, OT B-O 
`` OT B-O 
bidrager OT B-O 
til OT B-O 
normal OT B-O 
udvikling OT B-O 
af OT B-O 
synet OT B-O 
hos OT B-O 
spædbørn OT B-O 
op LF I-LF 
til OT B-O 
12 OT B-O 
måneder OT B-O 
'' OT B-O 
. OT B-O 

Jeg OT B-O 
har OT B-O 
præcist OT B-O 
de OT B-O 
samme OT B-O 
synspunkter OT B-O 
vedrørende OT B-O 
mit OT B-O 
tredje OT B-O 
emne OT B-O 
, OT B-O 
nemlig OT B-O 
Kina OT B-O 
. OT B-O 
Jeg OT B-O 
ønsker OT B-O 
, OT B-O 
at OT B-O 
EU AN B-AN 
engagerer OT B-O 
sig OT B-O 
i OT B-O 
Kina OT B-O 
